"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"Rv3893c",149.5277951,0,117.74804877,248.12514182,0,0,203.79687117,22.62722345,0,169.25734911,183.88044266,214.9751792,218.04490432,194.44560562,108.15496106,192.51653622,185.6968628,238.69106136,225.94346652,225.52939197,216.05157632,215.68844966,162.93902391,184.77042427,169.26226686,162.21565567,162.78755721,0,178.35597345,205.17423459,93.56025932,141.36308427,131.79392961,166.93420401,161.57733172,165.98429142,155.49591093,169.2682993,0,164.04000978,136.61339018,109.64995706,141.67867268,116.10256962,181.92934174
"Rv3894c",79.84063932,66.92819952,126.25227771,50.7566592,30.77247498,0,43.83567006,26.5491837,0,67.46932881,64.55139249,63.69356994,67.3334883,66.23363565,70.22945436,64.24095093,63.01543911,108.0133002,101.50912083,97.30556706,89.83210626,104.89048674,74.79033744,73.75862832,73.05156105,74.36852631,74.1505206,101.23493913,74.69906262,68.64062946,61.99909131,75.97378425,63.16565853,74.93367999,75.96914013,72.8421291,72.14944074,76.09792515,96.49061331,68.65840215,74.16436365,74.12024451,68.58838311,68.88641058,80.6254956
"Rv3895c",48.25629188,142.90588831,153.37317706,64.75838667,82.81555944,0,77.4487049,112.82786935,0,54.11232586,55.56009716,59.6953143,65.41775798,51.0434417,32.07318466,56.02223271,46.24635522,93.66971701,90.73941921,85.02012522,78.63157641,88.71883877,56.22424731,50.78082272,53.98720714,53.82787627,48.57060922,0,60.71375027,47.84107585,85.05292544,77.69535821,53.3546625,51.55988225,58.43065946,54.35691558,58.78277308,62.04259362,220.33232816,66.2097421,51.01683225,64.95562243,70.91527035,63.81500021,67.34786629
"Rv3896c",82.8239586,485.57126706,130.28391948,147.44354292,149.85283812,0,147.90282714,103.83589128,0,128.7647031,131.12234238,143.03603112,136.69950588,131.80727622,24.14904402,133.57274544,92.28310392,203.38552416,200.36710314,196.3309422,178.57283958,196.37855634,160.31000736,159.413718,157.8812919,148.62768588,131.42665884,515.19643008,151.68583464,121.3623309,51.5657193,86.77465068,74.65966158,163.59232704,154.65703584,159.96980778,136.33574568,146.80651896,0,135.91885086,147.1971915,99.58068558,101.16102156,108.92242212,150.84987624
"Rv3897c",173.71878732,0,174.05226904,279.89308776,21.17379524,0,158.9012958,11.47592732,0,167.8869504,157.6216148,185.36266996,166.72628648,157.90885708,154.85507492,152.71267752,165.78512496,207.36157832,216.33931644,214.518616,198.2322576,216.87844672,148.319301,164.06293072,161.79243028,165.99743056,161.48098876,0,163.42142596,131.43371904,203.30933012,196.54406824,254.64068604,143.89452844,150.56452268,193.794081,146.68481776,158.74314612,0,175.5025142,153.87846916,183.27424856,180.06762436,175.88817272,194.01871112
"Rv3898c",183.28621248,0,237.21792624,176.46336,123.1060464,0,174.45559248,117.6795,0,144.00552816,146.78343504,182.72681568,157.74930144,175.5894888,393.33633264,156.39055344,202.29020352,201.56100048,203.59947024,199.12509072,180.38897424,199.34716032,151.33978656,158.8622328,154.08887904,159.14034144,140.34371472,0,191.07891792,231.57815328,120.48254496,157.71273696,146.76853104,165.8447568,144.02361168,117.57129696,144.36481392,154.98103248,450.34850448,234.04506336,190.62047088,183.90979584,169.68184128,163.38271536,182.14744752
"Rv3899c",132.8856522,0,163.9396624,146.46467201,141.56859048,0,89.6196983,167.61907118,0,67.13641881,61.86968343,73.05914606,74.95572767,62.9921161,106.01390252,55.97301499,52.5328951,102.91100029,98.27062827,90.56138516,81.07050478,103.00976199,61.62551595,55.22230708,67.03503933,68.68626356,58.97108703,0,57.65553359,71.80273065,67.89283824,80.46996225,66.1988966,64.49198505,62.54911633,69.89365509,68.14735785,64.20272036,0,81.23697179,57.15898832,80.02006106,59.55342409,69.09416128,80.9072505
"Rv3900c",115.1916804,293.37169284,182.6050122,162.42969672,167.36286744,0,123.83533908,181.41725376,0,91.35450576,91.36931544,92.67002532,96.27198264,92.00977884,155.65448916,88.85763792,82.50273792,125.57823948,124.19364492,120.39142536,102.75784884,120.88202364,89.36614044,91.49851332,99.53165952,93.74649012,92.66250996,0,76.53443688,83.28544056,101.4512814,83.93916636,76.54327848,90.3512052,86.92486416,83.26433124,87.97358844,85.93084728,0,85.84983612,84.357153,72.49548348,58.05715068,76.81162104,102.29963292
"Rv3901c",91.2464249,0,193.54881624,84.45746502,432.65913347,0,95.78789886,89.2665884,0,55.79126811,57.97066164,51.89295693,59.42254174,71.90206744,85.35402939,74.63695152,77.55303653,101.9742542,92.47724511,87.27993392,79.17484167,96.046108,52.6811329,86.32296924,65.9289925,76.3185451,70.70629864,0,95.72312805,60.5515293,88.15254795,76.6917858,48.77198288,82.17029496,79.27606245,58.41986163,72.89303461,65.57166042,0,73.16706496,88.19791374,103.55794858,84.31367557,77.89813121,89.23765569
"Rv3902c",37.2904503,38.3147386,112.029357,33.4062179,26.6617045,0,24.018724,0,0,46.6634575,45.8527638,37.3401992,40.1375922,59.0986611,139.3965301,64.8301162,58.67675,75.8573024,72.4777462,59.0472277,60.0899332,67.9009597,48.5871565,41.2490253,41.1883833,36.1975467,48.3157274,0,61.1179274,64.4342587,58.5435622,47.055946,38.342589,51.9801887,47.9600733,45.0084924,63.6108751,68.0548107,0,64.333301,53.3378957,28.0610748,34.372784,41.3953522,56.8230139
"Rv3903c",60.0857637,235.4565051,138.4375362,18.5155998,87.6489912,0,14.7368289,75.261357,0,21.1041624,21.0502839,23.1024561,20.4632385,20.6114274,31.853706,20.0812077,23.9786034,32.7034206,28.68915,28.0549494,26.3227326,31.9354908,19.2320457,17.8381122,19.610853,17.2106349,20.5092885,0,24.7943331,19.3716693,12.8660016,17.4727515,26.5758234,20.1866622,20.2419222,18.4930353,24.468207,17.5112493,0,21.6889974,22.9037964,20.128455,17.2997877,21.1648563,27.2259573
"Rv3904c",109.25525721,0,242.4606149,66.83296516,0,0,59.98005555,0,0,49.89803894,39.24902675,49.51880096,57.68658028,57.17833988,0,54.43214219,69.72669824,69.26272655,61.72862913,65.87871953,55.51417629,68.29472282,53.70336754,53.68062621,46.30830786,35.64747989,62.56228906,0,55.07683057,21.01072288,9.55839951,28.92065922,33.73955514,51.30007026,53.17683696,42.63279098,30.03870717,36.95401381,0,25.16744954,35.3227078,14.23858141,6.95601443,19.64421983,59.43353526
"Rv3905c",199.96651526,0,195.79876544,72.99561716,361.4350812,0,45.1492052,83.22876724,0,39.6131086,33.92696296,31.62802046,30.29281086,34.67421042,22.35884634,38.12857914,45.81000432,54.7464293,48.15998942,51.27545148,50.79824368,58.3327796,37.7370905,43.86001496,52.29022698,28.81889502,61.14814358,0,66.81055036,21.2657245,11.81295906,27.57078192,22.56722978,49.98966408,46.21486126,49.9917706,35.24483428,52.60985088,0,30.39959522,40.90027334,13.056373,11.0503178,14.65765228,49.71176548
"Rv3906c",97.05161098,0,164.7207767,100.44935912,79.719426,0,66.0132499,77.73403426,0,125.65027604,90.19436568,119.40597568,125.5400812,117.44929668,95.51686514,133.3124758,124.47172338,194.747762,182.37656202,202.34765844,166.65262306,197.07338308,108.83370092,133.05716522,164.45559958,135.44675252,111.67049746,0,129.61629254,114.85195774,153.6414283,136.45746314,132.134034,131.0171195,122.54763722,131.81353774,140.67346894,136.9137629,0,131.75622312,153.36450002,167.1924004,138.23211002,128.90723198,131.6379355
"Rv3907c",116.29343034,120.90578621,167.8447982,98.40595021,5.26613303,0,93.19164637,98.06248513,0,70.57400671,77.90104073,64.60558263,71.53853799,73.21663234,67.30401581,63.20519991,70.20910269,123.16693132,113.65876143,112.57244813,107.78460238,119.41014387,74.78233802,78.39645706,75.58044124,101.16881072,81.11036164,0,81.0878176,89.74240825,79.71649901,90.4358585,94.83658772,87.45894012,79.50885072,88.50690645,81.46222548,88.43109659,57.7945198,71.32735338,73.1156262,93.01328323,90.65709952,94.95748566,99.8137371
"Rv3908",96.86132225,173.538224,166.11006925,228.8399674,118.40646675,46.84511505,229.0125623,31.9676225,0,236.23326925,207.2019514,221.70587095,237.02591185,203.7028872,306.9144287,200.36942645,213.677495,322.992468,317.15085065,312.44863095,291.40415775,311.1276643,249.2719061,229.4435278,204.90218175,225.91013245,247.5194522,663.62039905,205.45252365,233.87892455,217.0830616,194.27100375,230.20684805,238.86059355,212.9489233,248.19678805,232.4523557,225.1534906,343.32746555,218.42542,212.1285236,225.5143329,226.59633805,216.2804014,228.7493916
"Rv3909",66.284596,619.37763414,133.6439591,90.18875794,158.18112046,6.76680366,96.82081468,97.06017032,0,101.85476906,108.35450938,112.809227,109.41838784,107.84235442,89.02688172,106.39085982,94.13404276,175.1641906,169.64608062,163.35108562,149.24446362,168.40467844,110.76994028,127.6381936,116.4301859,126.52774676,122.85321964,0,109.87454408,99.71524852,89.2158774,76.40053144,108.62478098,123.20846152,125.80433274,126.3475981,123.32415332,123.40465148,243.6464447,106.1370184,115.00241298,110.76848198,114.20851446,103.62708966,129.35616822
"Rv3910",142.74867295,167.96753025,183.2397684,166.8125992,92.7103307,18.51707715,190.5627399,185.49869065,0,216.5766122,210.2467224,231.8102774,231.9470985,220.2631262,173.78016955,224.7426922,197.58684465,280.2406282,274.10556615,276.78172405,254.756177,276.75149385,204.9629153,205.9799456,216.6266687,203.1284918,198.42857905,393.477461,218.77664445,216.19019565,204.1987194,200.0911419,195.9091667,219.2262696,207.77069235,211.1921032,196.24199335,214.7716337,229.1894761,179.54923025,200.08711775,213.4591719,202.01026885,203.15136075,224.75103495
"Rv3911",151.32118329,319.93525548,154.66843107,58.17638214,0,0,69.37284024,306.16429113,0,98.68380264,94.13296623,93.58488864,96.9283512,101.60265258,73.12421592,105.66063108,87.49124109,153.71522361,148.88238831,148.12501032,127.15355556,149.58421263,100.76945886,100.14066702,90.33049008,112.2629454,106.80298821,0,105.36983712,62.2590759,70.19768421,70.37013438,58.52573568,105.69091284,103.43158182,104.46850944,110.03534343,89.06767389,0,85.92137676,102.64202946,81.259767,76.22453376,87.55414254,106.65091143
"Rv3912",81.41974016,1.53994272,154.40963904,57.25337376,92.95570432,0,53.79597056,295.3963456,0,31.80128416,35.69320064,28.39830592,27.79165376,29.67215136,25.457408,37.56102272,26.24524032,48.51453344,45.02273792,45.4935936,38.0163664,49.61384672,43.0032528,43.19746304,40.82687488,32.57280672,37.59656736,0,23.130608,12.52430016,28.99511904,20.90299616,33.26180544,39.39790944,40.86561056,35.41425056,33.03869856,41.79766016,0,28.74479968,35.0828256,28.01325376,29.29489952,36.40214336,42.39704384
"Rv3913",177.90025554,423.55426099,165.80870439,250.03511407,539.37373378,14.75287198,239.45829943,245.43378818,0,119.1355032,116.75160469,120.4463414,117.97889691,115.7989854,96.6561358,106.92235806,105.49524727,186.13388038,171.7898693,171.73071307,151.35684627,179.76159257,142.0068804,130.92533097,136.67146738,131.52230336,138.96472471,457.52554645,137.04032909,162.9049051,125.45679426,144.5788904,144.42794002,160.40216199,156.5662308,153.50775615,152.30662748,152.83796927,0,157.58847174,144.01916781,142.67445003,159.67064687,158.09932614,156.04003303
"Rv3914",131.1465909,279.28224025,161.1572326,267.764913,264.71490175,35.087065,314.92928805,100.57060455,0,140.48583185,124.5516623,127.47107945,124.87770685,151.47953405,149.73230545,138.77665035,176.2927803,176.26979045,177.69119485,153.962952,150.65483745,172.6640565,180.312405,164.58051675,170.03888005,145.32780275,160.63008195,953.80414545,150.02360815,129.98600745,103.1085224,104.31772975,75.8634201,189.53530115,191.2031303,188.71119215,198.18565455,174.48568995,315.83918665,207.0277859,211.40562625,131.7578418,120.17338125,155.66045495,157.95973375
"Rv3915",366.94829115,516.68021811,223.81919679,288.68850843,346.45482851,0,298.83671741,212.50779186,0,380.67298346,365.61976941,370.83564,364.39639936,393.73912634,332.07505443,386.98381869,359.32249885,390.95734909,380.50449598,375.88047336,369.46846405,380.5848641,390.83149343,400.81243881,418.19020894,375.98888873,358.40489482,611.31204757,379.667974,395.80003827,302.16587499,327.57984518,331.7336939,411.37493117,422.30264972,379.06164345,413.5408928,409.76899663,301.553833,388.83024565,404.76353141,352.06519642,347.05809936,352.8405244,357.09605715
"Rv3916c",534.18334335,0,252.47903505,144.7530558,328.59733635,0,187.7419131,496.82733765,0,303.81755835,316.11591255,314.0439762,317.24240595,331.6371186,432.28568865,331.1682912,311.71839615,357.29368845,344.29382385,336.2303964,336.44317635,350.3473317,247.1562672,280.9333776,274.11874635,275.8593498,250.9107324,117.5726046,332.304015,281.1504843,269.12606145,316.82857635,318.8332077,285.56924985,268.3667649,276.8431566,302.10224235,267.05845185,293.49739425,249.79337325,303.1515273,300.6320127,306.8444565,299.7285873,327.1617207
"Rv3917c",166.74403504,0,231.02418416,133.36292904,235.6306568,0,157.61321488,97.174726,0,360.29961088,366.33865136,378.77118576,354.17462344,360.75565416,367.91182736,344.19055528,339.75686536,322.07676688,319.719136,311.22211912,301.44345264,321.55433024,250.18244592,258.4888152,241.26316016,268.99052048,251.64043344,446.5446744,254.28336912,238.17431352,291.49022584,292.02652776,282.3944244,247.28895752,250.9362372,206.07939,244.91995,246.94428088,218.06334704,279.0667572,276.56514072,266.88939728,258.61520256,263.37463768,311.67496272
"Rv3918c",165.16520391,176.48350534,271.84796881,107.83541373,611.90821498,0,111.63671796,21.08291365,0,301.19519842,302.17981918,284.03634715,284.11000204,288.05204461,279.02927495,268.45555418,270.20538262,272.64466464,263.02745347,248.20639198,238.89931627,266.63298355,208.5355214,222.31145012,226.66968389,222.63810545,216.81352786,0,213.53246263,235.99473979,199.71737908,228.17016269,203.38479022,222.82520895,214.32924973,203.23008757,212.44817503,211.58631242,263.89972086,249.28127877,207.2477017,217.33130257,211.3740184,199.37785468,255.77769483
"Rv3919c",298.52917009,0,280.39286132,178.97428074,286.37965505,24.63422468,236.73416135,203.37724098,0,537.53462195,545.88166168,572.11658933,540.78938135,537.640238,451.90797134,510.98978805,482.80051721,473.82107039,464.5737654,472.22978857,474.45040321,471.62921505,458.56376589,415.65112183,429.40153818,404.00648126,413.54306514,0,377.99319856,430.11972732,382.72906191,344.4640199,291.59877381,400.44816249,355.80668782,391.33017518,381.44828136,391.42260162,443.49409103,365.84923704,381.68916529,347.81834598,339.63781268,358.54288729,444.69771732
"Rv3920c",443.77519914,1505.1292815,397.25039718,540.08546904,385.01904246,118.63568028,923.94701646,350.6843145,0,1309.2635049,1302.156375,1366.0270494,1297.2502023,1281.07643664,1143.03483294,1280.89363662,1193.5221753,941.21584518,982.56461706,1070.88144774,1093.28523018,967.65440928,1266.38336136,1178.0904408,1255.21580262,1152.94527114,1255.16818674,1337.52158826,1180.82774082,1125.81126996,1077.96558714,1077.97130922,937.83879618,1192.31011614,1152.01287864,1111.273917,1187.41569414,1139.70049518,1018.02404028,1194.10858632,1073.19980976,1101.62781846,1095.03914988,1035.96092184,1058.45533794
"Rv3921c",193.0149078,187.5706404,268.6039356,174.3266382,299.0020176,26.1332214,257.793822,0,0,640.3862322,622.7571636,616.8206616,611.4252144,648.2141952,657.332247,614.1719298,646.6268952,555.7250556,583.4624796,560.3664924,591.0065304,555.113988,651.3836472,581.8454928,562.3498452,557.9910336,594.483747,725.4110292,580.8340824,614.2500936,692.8932582,698.4143166,668.5438188,575.7888708,582.4582764,575.6833368,604.724835,568.2903798,495.9114732,649.1611698,598.2196506,651.6976752,663.4582812,683.3191794,599.0421294
"Rv3922c",247.41215548,0,373.5693997,253.72526382,382.06560448,59.87301432,358.26711032,140.70345156,0,726.88655382,708.0847977,703.01965384,699.52153334,720.5492973,742.55914334,866.87666646,858.35067612,716.05849308,720.45657502,760.67919718,801.98066242,693.52235134,834.7903823,703.96429362,763.42678888,646.07580534,809.0603703,0,889.65159752,757.2377029,1332.40385012,1302.20247024,1308.15116824,754.04576786,737.63796302,765.09907138,839.00234656,716.37014764,1092.08764154,922.69497418,906.2824575,1238.7730264,1083.6512603,1138.54680464,822.74801308
"Rv3923c",418.68333928,5.20661913,303.48599669,567.08842424,40.41406275,55.89830221,561.331214,171.63313234,0,773.26867674,773.44376616,787.68099594,785.1916392,787.35565761,525.9797115,790.121154,763.14500326,757.76401822,773.72304102,852.68676164,875.79993171,763.59028347,886.78096454,949.3729401,991.60944415,863.50830071,929.63044234,0,944.8928054,887.54434798,1451.34458005,1278.2661159,1373.2284112,895.51131854,880.27468028,946.21642675,922.66963302,905.42678192,772.11122152,841.06759299,871.89651487,1241.33277937,1141.36789476,1188.15101604,892.64356607
"Rv3924c",850.8303912,1.8512904,375.32230728,850.0019316,9.32524416,139.4289408,1201.5651228,493.3469772,0,867.32659872,900.96024816,879.89393544,884.76636408,956.2262688,573.63524088,949.3203744,919.01304504,927.18473424,974.54584968,987.69048792,1051.15573368,926.18524704,1093.18926792,1213.87091592,1218.1152588,969.8470212,1039.2923256,0,1233.41074776,973.79056512,797.11543368,1110.53003736,1003.39691952,1109.53874424,1201.30567536,1112.67869664,1155.9217152,1084.20846096,998.66674392,942.62676384,1200.63080712,1082.00768352,1073.38770192,1171.36669848,970.87356792
"Rvnc0003",166.15935908,1182.95604381,92.35329978,152.77468112,0,0,160.03699276,342.11666434,0,359.52885022,367.51121849,333.23909053,304.14857852,345.11722295,293.616413,294.42378936,332.58943989,341.45804738,308.61676069,341.33343591,306.0205016,326.00337218,240.90647442,201.0208188,177.92551439,203.03610111,241.30700401,0,300.05321186,220.10461202,225.91753841,266.57338054,212.90700053,222.85554013,217.36315968,249.1893163,218.15729034,259.69682444,550.10400811,272.69819222,248.77655991,265.42059708,271.73635062,284.51376418,308.52516158
"Rvnc0004",101.56900824,0,193.69393416,336.84348996,0,0,357.01734456,113.01327432,0,127.1240532,118.45030788,123.84256716,118.79224776,139.03770132,219.09261816,153.02243412,171.71754084,150.85980648,150.04439604,159.55558992,143.99248896,156.039363,105.9634692,142.19014968,130.70240568,114.88930668,127.4451516,0,136.11361176,153.6051978,151.62605496,121.95845748,201.33477972,139.23614412,115.62354504,211.76559144,165.78370224,124.1932824,0,170.04214512,167.54475744,165.34293984,151.42541832,147.03654168,149.02146828
"RVnc0005",24.11676285,0,38.81381506,1.99495009,69.52096789,0,1.17725979,0,0,9.45934541,7.24535838,9.6403799,4.66364026,6.39889844,0,9.79050233,6.88624798,13.67690322,13.02882117,12.06213066,10.54912305,11.23041261,2.79545002,8.68057574,2.8290146,10.3871663,9.28907403,0,19.77775023,14.50280613,11.30488721,9.81493612,0.53631914,13.62125131,10.28320792,6.0742708,8.01004929,6.35870256,0,4.27713749,2.87675996,6.98780889,4.09380755,9.10059208,10.32717854
"Rvnc0007",84.384251,0,231.566248,351.62581975,0,0,65.02103,74.669172,0,48.410356,33.88590775,42.552962,44.33404175,45.86844375,54.31090675,44.10328525,23.15051375,104.5898755,97.59448475,122.02811575,89.776609,110.297813,94.08435725,84.01128725,103.57857125,99.36723125,72.0956205,0,81.14830775,30.337908,85.3190655,57.70301375,45.2322035,105.07923375,101.7999305,108.70711075,84.64054925,62.6436825,0,44.62672175,73.87968125,57.2662295,50.91717375,53.30685175,86.10137475
"Rvnc0008",117.7452182,0,244.33954398,309.72730283,0,24.91471032,395.33590563,159.30506894,0,214.56858516,227.86456245,253.8055515,209.07328986,205.99969453,12.2424799,254.68195854,241.02343208,280.86419621,264.21389946,253.4665862,233.75697969,264.50400642,250.38360804,255.18896948,252.15451154,182.84540599,215.57229438,0,238.02836512,307.14575663,225.82468449,348.57872784,147.19783704,234.64150161,215.37069033,253.48290049,214.94499725,244.23328977,1037.25875435,173.03806633,215.58421311,252.07446163,217.04979425,259.43744728,250.68098458
"Rvnc0009",1256.76955496,0,850.55288726,657.37059909,7888.66483158,0,297.84927486,6605.98121289,0,644.24066235,674.32436946,673.28065276,660.63098047,717.35915954,1019.53768228,800.12995651,755.72904864,511.46364747,517.31900456,525.50439389,543.63469125,510.19213162,476.03483402,529.99169859,554.74471213,493.10303598,438.25615868,0,691.53166916,633.02685018,770.93935749,669.08847129,758.49997622,551.24869647,581.50622739,550.53270101,530.32000021,504.66643037,1233.07883028,561.19824754,567.601967,681.56074076,758.96466714,649.1530954,646.91979316
"Rvnc0010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rvnc0011",146.75710544,0,181.2879928,206.60026519,184.36427061,0,300.74481403,12.02827439,0,179.12136647,181.07986988,172.92168081,157.05272524,195.50885675,316.80364527,203.57017899,169.69535847,250.89072028,230.79100946,243.38380163,230.11231603,261.15328649,209.08752177,175.93560516,174.20587013,198.00278661,212.27265746,1651.14808651,284.84864399,221.68667441,140.30091558,141.96913131,172.23120487,223.50253646,225.49701302,232.73022292,215.98227125,211.16645703,304.82896566,268.92890893,272.75739052,167.51413434,178.55392913,167.15492419,184.9979194
"Rvnc0012",7.83944733,0,38.45403705,1.99250766,0,0,27.68174266,0,0,27.93043539,30.0707979,31.98732823,31.24508816,29.13673906,0,25.44882912,26.68548883,41.17578751,37.99590509,40.75961318,31.79995819,39.0563602,23.63051977,20.02678678,37.45211327,29.02796325,34.65778745,0,34.82692642,13.06461156,13.48148373,14.28836123,3.55383743,31.29001161,26.86413587,25.70214504,30.57943603,31.89809194,88.95811353,19.62160343,30.57917434,17.48036862,22.36655707,25.02646146,26.32610123
"Rvnc0013",421.96147084,0,160.77895548,204.83279596,361.56886896,70.85461344,239.46208728,595.74269508,0,774.8492206,784.96719132,859.88197828,918.90596044,805.4077434,1549.01892028,684.22145532,558.72613836,712.48289736,753.31899396,871.40306604,811.06937236,719.08214144,898.96633996,840.54271288,902.19467884,931.16013744,1005.82437384,0,791.13170136,618.167394,948.1757922,721.86074376,791.9859974,974.25466424,941.92669168,1056.68944316,828.17970404,983.27465392,2064.46939972,935.08681396,794.2630748,866.72761968,842.64815128,772.28345064,776.8546422
"Rvnc0014",2518.55442288,1027.75633576,2255.80542328,3835.91105696,1986.19054832,47.90222736,1455.68886536,324.35186616,0,511.8269288,507.43776184,561.62631608,602.51726672,517.14687016,585.26991424,572.83301984,453.7088096,531.38964688,533.003332,560.7665068,526.61814248,515.92657864,426.9824712,410.08994432,359.61008896,424.35560472,384.71811408,0,343.79296648,391.01112608,445.1537844,361.36403304,356.50292232,400.25651848,381.65401504,415.65427824,398.61904976,403.75759296,431.1960252,317.05415776,376.58926528,479.73282472,423.904102,451.24675704,602.30629976
"Rvnc0015",17.58682224,0,54.57841584,89.41543728,228.48892976,0,176.87932288,0,0,21.20740544,18.77677776,14.5269696,30.79893024,26.1633216,0,17.4645328,27.64757216,74.35736672,70.07854464,62.45888896,57.0669944,74.85583664,53.6615144,38.47322752,63.73796416,26.76507184,50.0959576,0,88.29728544,46.92628304,38.63230384,33.148596,16.84046416,57.69952864,62.13388688,79.54262368,57.97866256,40.1785072,0,36.42224352,55.93706768,41.56678864,45.398704,61.23730288,49.83860336
"Rvnc0016",184.90134066,0,87.86277858,229.13435874,0,0,68.74744794,0,0,64.90756278,78.36883218,83.0379267,53.59149702,83.4100521,74.34020778,82.19343516,74.5627923,127.18624524,117.9322377,112.65176964,108.58576002,119.3486454,79.7993133,72.62126472,135.67070436,69.35415912,85.58892834,0,116.35705074,84.51373632,33.4498428,34.2843189,36.59451828,105.99417858,91.32190434,112.56827886,92.9216982,98.1491535,88.05048174,59.09947098,77.12873076,20.90887146,39.5985459,18.69442314,81.64578054
"Rvnc0017",30.05529061,0,48.38995825,52.14381779,0,14.72367347,97.2143609,0,0,60.24175001,54.44414519,47.42851794,41.72968424,44.37478226,0,33.11394628,47.04011722,67.30620584,70.05675874,67.96585582,61.86089087,62.01164679,65.26830885,71.54055346,40.71458819,60.29067142,46.34936919,0,61.68200746,60.23200286,17.51804213,24.07805974,25.6201517,61.20625371,58.29009209,70.57707089,61.69658177,50.0827133,0,108.82200976,54.8235414,49.05564218,50.15150033,30.99602983,53.17469494
"Rvnc0018",9.70798599,0,20.31597531,9.90538623,0,0,19.80595782,15.74059617,0,8.21979414,10.73022768,3.64815972,5.52045285,4.64592699,0,6.27561576,11.20440285,12.68029062,11.5999389,9.35879085,8.59928139,9.39717423,10.18811259,5.61881862,3.46132494,15.08593887,2.34686952,0,7.61428629,1.90118097,25.46101998,2.18644839,2.65848372,12.03619878,7.37689779,6.83993169,9.78502023,8.87110794,0,20.16351171,6.9691914,5.28921639,3.88100106,6.95795724,8.01757926
"RVnc0046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rvnr01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rvnr02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rvnr03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rvns01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rvns02",271.47806453,0,265.34520246,111.59027227,417.90197458,27.43705373,74.28888453,235.95565748,0,203.4331724,202.51557613,203.02277615,205.12529832,217.02589416,303.6474596,213.65169081,195.52978629,280.01928103,261.11568358,246.13209162,252.12845341,277.8298046,225.35708727,251.33929873,228.60981333,274.50395339,216.29275235,0,242.64765335,216.57500548,144.84818743,199.21628875,178.67349406,258.71459192,218.94227054,221.68749811,237.24723666,243.39273396,123.48867933,275.94237981,226.78158509,196.60955126,203.11002888,185.44319162,234.12215627
