"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"Rv3117",522.34809,24.42495,1030.023918,735.843768,83.299887,0.492822,735.64491,79.767996,0.025938,1933.872435,2180.322342,1620.636501,1936.146333,2414.680818,4.448367,914.604141,1167.490995,3528.713595,3835.71144,2426.690112,2593.419576,3975.651273,633.384345,556.599219,534.867498,450.166959,395.390226,0,155.597739,521.799069,342.334047,596.318943,556.300932,1569.387336,1635.511944,164.892189,853.554735,894.346563,1.002936,363.551331,583.829796,824.573343,887.140122,894.77454,2352.606861
"Rv3118",279.480369,0,686.039445,938.031843,28.763784,0.745605,630.715554,99.099189,0.237489,1806.843927,2062.354476,1663.323249,1895.002053,2237.776002,3.402168,814.907604,1045.398963,2867.790135,3031.933695,2244.685275,2367.665916,3194.956086,457.459044,423.592008,404.383014,376.762491,320.124126,0,95.404302,281.253252,457.365153,685.697019,673.14324,1131.629562,1260.630273,127.829835,647.383968,771.811635,1.181922,240.74757,377.756631,912.250479,855.081906,899.663562,2056.964028
"Rv3119",205.846688,0.7559,432.306769,293.001958,18.587581,0,220.662328,9.29757,0,842.790705,1072.418007,762.128616,1009.852164,1260.440573,2.87242,609.958387,708.633573,2267.768031,2229.383429,1322.825,1511.414491,2350.161131,304.113688,223.640574,213.042856,164.733287,142.577858,0.7559,72.18845,239.348176,339.769491,453.131814,401.843999,653.543581,631.728307,52.920559,297.046023,325.294006,0,152.903452,220.465794,581.264423,511.570443,476.133851,1219.289377
"Rv3120",180.9912,63.96,883.2564,312.273,20.4282,0,207.48,50.7858,0,1164.1578,1299.9012,958.854,1107.3036,1500.1428,3.3228,683.6778,735.54,2842.2966,2792.9304,1721.9124,1850.0742,2971.4412,327.249,292.9134,265.6446,259.4904,194.493,0,90.2616,287.0322,400.2804,484.5282,353.7924,707.6082,792.246,92.4612,407.0118,474.63,0,142.8258,253.5234,739.3152,692.9364,593.97,1692.7872
"Rv3121",421.322688,136.9746,1215.868548,299.648244,8.3862,0,121.534674,51.249,0,1027.421316,1118.057502,882.442554,955.477038,1395.072324,5.525574,655.838112,725.331756,2674.331226,2669.439276,1639.474146,1713.356568,2952.706476,355.956918,291.178182,310.680756,253.785048,200.076096,0,86.154228,266.504118,290.423424,450.022128,349.61136,858.830742,786.448518,93.860214,461.734854,463.356186,2.7954,231.5523,338.206128,576.653748,528.14424,556.648002,1548.37206
"Rv3122",431.793685,72.4069,1279.354274,444.783699,948.184566,1.0807,222.580972,3016.071595,0,857.773204,1025.5843,794.433377,961.542018,1285.330545,4.3228,517.406739,490.248748,1857.820563,1812.160988,1154.306477,1097.083412,2039.475426,188.949588,190.830006,147.148112,122.000223,124.366956,0,59.741096,158.733216,300.272495,240.261224,262.221048,493.512462,369.394067,42.136493,185.837172,233.21506,0,89.006452,143.484539,345.380913,296.825062,320.524813,1266.547979
"Rv3123",513.568572,38.5836,1095.649104,360.558528,394.981356,0,91.005156,1593.116844,0,539.211024,704.578248,503.30742,633.250728,877.370208,3.1284,425.055708,331.276704,1584.0132,1364.743644,968.323224,974.413176,1627.247688,176.994444,143.499708,146.273556,119.34846,83.142444,0,48.239928,87.344928,108.305208,154.250976,181.561908,437.600592,414.46086,39.876672,217.903488,252.82686,0,59.38746,134.562912,240.334116,216.891972,229.124016,1040.151288
"Rv3124",231.187138,0,669.177117,81.397885,93.36014,0,24.579122,122.404651,0,174.555407,209.896662,110.606049,159.273334,222.872007,0,107.753811,193.804117,423.962579,425.388698,209.881076,260.340751,450.879601,51.558488,42.152337,50.49864,30.010843,30.361528,0,21.578817,37.499916,29.488712,32.247434,57.481168,108.003187,133.49409,14.775528,57.130483,56.584973,0.7793,26.277996,45.409811,69.287563,125.428335,53.522324,304.191962
"Rv3125c",519.15336,285.5688,1703.398752,202.171992,408.723216,0.7656,43.838256,98.318352,0,861.292344,1055.923176,780.238272,879.605496,1121.83368,3.200208,714.07512,805.349952,1792.514592,1912.828632,1225.30452,1276.882992,2029.865904,310.205808,286.273152,268.809816,245.650416,177.979032,0,106.227,276.772056,100.699368,197.976504,82.079976,743.581344,696.956304,81.253128,375.856008,441.421992,2.14368,140.280888,366.56928,283.976352,301.324848,285.522864,1283.206848
"Rv3126c",120.70982,0,208.965273,21.161888,89.971508,0,9.2081,10.8823,0,74.267512,85.852976,47.865378,60.823686,79.44079,0,44.215622,100.987744,210.170697,203.348332,117.001467,136.238025,237.677803,26.686748,30.093745,8.555162,13.803779,17.085211,0,4.612421,16.742,13.075502,4.118532,39.368813,88.866536,76.301665,3.390255,32.964998,31.55867,0,14.557169,27.984253,34.580601,32.705497,20.642886,99.422367
"Rv3127",8163.39469,129.007,6515.964082,4081.826352,414.190996,0,115.5454,78.997156,0,9959.766684,11695.112758,8342.018904,11079.883984,13812.94776,34.71971,6863.811826,7103.372216,24099.225552,25443.579454,16547.099682,19575.443654,25556.533496,4669.840258,4255.166888,3719.72053,3247.476384,2480.737302,0,1182.220148,3897.267816,2554.8995,3694.951186,3824.27229,10643.290642,10842.096038,1041.25476,5440.045702,6039.71511,17.44399,2209.654332,4095.287952,6680.240474,6230.611816,5928.051138,15964.975226
"Rv3128c",3675.202956,118.4868,3811.3254,1882.703736,434.099574,5.254632,63.5364,92.393946,0,6556.192326,7225.24779,5329.450404,6529.721688,8903.372904,24.272622,5203.476612,5626.809342,12985.526502,13431.715164,9190.488744,10507.5468,13609.71153,2194.615944,1974.075948,1776.580776,1599.365736,1272.91743,1.7172,733.828248,2139.167556,3441.500622,4424.692068,3917.40543,4866.192774,4928.19228,535.732056,2655.6498,2709.174924,10.852704,1373.3307,2181.805632,5262.53112,4927.625604,4931.163036,9476.23941
"Rv3129",2371.563288,0.648552,2088.996624,1135.86972,39.3384,5.018304,13.8216,84.067224,0.47844,4782.59256,5736.134112,3594.477192,5360.17596,6645.202008,16.4796,2912.68956,3112.262832,8295.607368,8741.991888,5738.334936,6803.267952,8608.645344,1571.78172,1450.449336,1397.650824,1078.871568,945.39744,0.074424,410.065608,964.949688,1836.933168,2061.672384,2161.283592,3879.957024,3692.81256,400.677552,2025.523584,2217.686352,4.933248,634.14564,1230.483888,3459.993024,3003.38052,2832.57744,5853.50076
"Rv3130c",15195.605154,657.441735,13816.164687,6702.524931,360.413106,11.7252,40.0611,333.337665,17.39238,25614.119553,29480.728986,20251.550478,27753.323667,35060.868918,100.015956,16965.787911,18225.133017,37775.311344,40888.176066,27283.817346,33373.63218,39398.850933,9477.195801,8390.103654,8050.952244,6809.136312,5327.364162,2.9313,2563.353453,7088.401263,8706.947871,11613.390447,10658.832144,23609.706384,21831.3453,2222.365095,11551.911315,12398.333961,40.74507,4479.133881,8375.300589,16614.256644,16238.825511,15682.298664,32694.05913
"Rv3131",16763.169965,264.6302,13597.440155,7092.902673,427.183549,5.693191,155.573424,635.063924,0.230641,16359.536076,18966.155685,13797.527292,18151.640924,21812.374876,64.203171,10049.780988,10984.629656,30047.278252,31911.233841,22974.841933,26783.295376,32000.358379,6333.571806,6222.767014,5546.406212,4605.548739,3925.570515,4.8556,1831.580876,5154.595709,5237.225882,7381.301035,8098.521711,15454.330846,15012.774721,1663.358614,8029.074492,8925.114777,20.696995,3149.050824,5500.278012,11477.242415,10717.911548,9715.909932,23995.100605
"Rv3132c",6070.937319,373.1994,6315.303942,8851.83561,1019.910519,4.531707,1633.349628,723.927852,0.9873,10099.575477,11075.175972,8267.018328,11168.04141,13648.849866,25.205769,6051.003732,6753.694761,23681.595006,23201.895555,15394.17906,16944.190695,24688.384308,3624.141348,3214.224261,2970.143955,2437.870779,1949.246136,0.9873,949.279077,2642.439339,3236.527368,4693.160169,4290.401007,8758.121094,8518.355289,813.624057,4371.260877,4590.421731,9.902619,1512.277029,2998.805274,6946.44534,6511.006548,6112.640871,15019.617186
"Rv3133c",3032.2884,452.7003,3030.663322,6004.886435,573.322161,2.6787,1025.451005,655.727902,0,5364.132466,5867.120894,4403.854232,5556.856002,6695.446366,15.116797,2846.458052,3329.615171,9935.700105,9903.216403,6932.109511,7529.406037,10505.23637,1510.7868,1470.642016,1425.69343,1125.259367,859.478753,1.7858,373.41078,1128.705961,2354.229069,2749.676621,2777.615462,3858.470912,3860.971032,417.645046,2019.989812,2179.577829,3.5716,838.745615,1321.349136,3867.221332,3297.30112,3463.478739,7043.329135
"Rv3134c",8156.455524,110.460546,6212.668518,7184.00277,732.720492,1.1298,606.521832,543.987402,1.1298,10812.457152,12425.743764,9786.587454,12282.213972,14509.106262,44.79657,6053.852532,6505.433592,19364.15061,19946.065398,13989.884076,15413.2965,20103.954948,3422.457948,3037.343022,2668.937838,2367.767052,1968.269772,2.2596,814.19037,2474.420172,3642.836736,4692.161082,3848.618508,8001.367878,8147.078184,808.981992,4063.314402,4578.198156,7.388892,1605.61527,2508.065616,6353.9952,5892.065172,5560.129932,13729.713732
"Rv3135",81.896188,0,76.518464,309.725152,50.65181,0,55.989846,42.6646,0,524.715048,551.593746,376.281928,447.472278,632.904536,1.021966,279.94923,306.311984,1040.143104,1093.940188,642.042698,649.920766,1132.586378,101.244088,97.58287,66.407946,105.808208,53.320828,0,25.182036,90.181058,44.99627,74.603518,101.730266,239.348406,268.777058,28.505906,135.693272,161.798054,2.669018,43.547658,109.667866,130.583442,144.21627,133.728716,518.017698
"Rv3136",2469.38987,502.467506,4196.941892,3719.85072,306.145404,0,1483.625406,60.518986,0,1624.246304,1853.055746,1364.538686,1551.84882,2058.460222,3.681228,959.13088,1108.24073,3935.514356,3810.07098,2460.367844,2385.737484,4103.171158,426.15746,325.838968,328.071844,257.615554,240.195098,0,92.654296,314.61424,434.978326,612.63278,477.010708,1019.016212,1008.254152,112.911108,484.574324,542.02562,2.0116,245.053112,358.16538,827.22021,798.826476,810.865902,2743.36979
"Rv3136A",535.855008,0,876.028044,776.602401,30.052881,0,245.353092,24.270273,0,307.775604,345.066012,217.811568,294.125313,379.770927,0.9267,164.461449,176.758758,750.589932,782.663019,432.194346,498.990882,810.464019,69.289359,63.052668,67.334022,51.107505,31.211256,0,26.262678,43.267623,86.155299,104.318619,71.559774,161.032659,177.027501,26.188542,79.455258,120.971418,0.101937,40.700664,76.054269,175.350174,154.360419,149.875191,514.735515
"Rv3137",332.137396,27.1654,1063.664908,475.849704,59.4702,0,223.512506,51.423368,0,276.0592,290.566992,211.427574,309.700244,345.631992,2.033734,154.490364,219.217436,733.642008,720.382356,425.916762,446.43031,755.440406,100.423876,66.070658,53.5966,44.338338,38.611578,0,15.954166,52.135542,70.4832,123.029894,111.649794,193.997666,157.904394,19.008438,88.133368,87.450562,0.7342,27.5325,71.136638,142.779874,118.61001,109.190224,461.870536
"Rv3138",689.501133,73.3887,1199.047455,339.294069,57.186,0.9531,61.903845,48.6081,0,1299.504195,1212.238359,980.225226,1306.433232,1712.034468,7.6248,817.626366,745.791219,3166.169607,2965.999545,1854.389484,1867.971159,3327.481782,312.626331,335.824785,325.512243,288.141192,189.895644,0,111.026619,187.255557,173.4642,185.387481,213.322842,947.209842,902.39508,103.811652,476.321256,468.848952,1.9062,125.818731,349.759107,343.068345,350.311905,359.023239,1639.379655
"Rv3139",1899.853278,200.657496,2090.287839,1589.699989,286.0502,0,513.623292,440.824476,0,5512.41773,6173.827226,4572.896407,5591.743866,6681.086381,18.900431,3016.034597,3036.730041,8792.530416,8536.313908,5395.818677,5571.230803,9185.196709,1340.78832,1144.824735,1053.893408,928.290493,795.488328,0.9599,323.524696,1065.565792,961.253459,1304.456105,1382.035223,3348.870323,3247.303304,312.005896,1557.956096,1719.872028,2.8797,683.823161,1041.741074,2250.303169,2183.820495,1851.282338,5861.120603
"Rv3140",1178.942247,0,1978.361922,1488.232743,32.6799,1.9806,493.209012,137.572476,0,6429.928773,7190.875293,5146.123659,6606.202173,8545.179864,22.202526,3929.629236,4450.952865,10478.681196,10152.605115,6308.656635,6647.398653,10584.415527,1349.917542,1134.566904,1040.151702,990.656508,689.169576,0,375.729723,943.7559,923.276496,1354.472922,1256.353998,3184.537419,2909.570721,245.901393,1534.162857,1683.21291,3.773043,585.455457,1109.700471,2266.49961,2044.979403,1997.900541,6261.855057
"Rv3141",1537.640273,360.1585,2112.818773,1790.869327,123.668753,21.867534,438.070997,170.639872,0,4830.134023,5337.043673,4077.241493,5677.613851,6668.30775,15.502942,3025.11638,3226.332096,9235.119751,8950.96007,5845.899254,5974.717736,9436.90527,1321.598928,1178.728889,1047.738705,953.699708,704.652793,0.666562,321.583912,767.331123,1426.818965,1484.014285,1289.216916,2879.44033,2960.578127,346.354216,1454.416782,1753.154819,4.719689,511.339062,1083.948073,2205.223618,2084.715659,2033.390385,5926.897288
"Rv3142c",303.474306,4.185663,583.638957,217.398024,0,0,54.331188,5.916714,0,1283.890302,1165.409478,967.712463,1307.493045,1477.099407,3.6636,804.187677,802.245969,2800.263501,2748.689172,1580.669379,1670.913006,2691.381309,326.307693,284.249565,282.069723,236.750991,173.187531,0,99.55833,270.776676,259.373721,377.030235,249.756771,736.411077,819.757977,80.077137,375.79377,432.268164,0.256452,178.609659,294.599235,556.647384,416.771136,458.243088,1295.778684
"Rv3143",251.72554,132.734,486.026,427.21386,87.8739,0.998,109.89976,116.22708,0,2909.52928,3172.143,2436.07808,3097.68222,3877.88868,10.24946,1698.56606,1981.11982,5596.42472,5561.57456,3618.42864,4322.5376,6053.14944,764.967,771.57376,648.61018,606.10536,447.46328,0.07984,219.15082,665.7159,941.6629,1248.6976,1200.08502,1956.43928,1857.4776,194.37048,975.27554,1053.7383,0.998,373.28194,626.20508,2137.74594,1893.9046,1744.26448,3646.80178
"Rv3144c",665.9835,33.46161,1667.984682,1639.535352,141.253476,4.641,445.573128,130.866918,0,8094.293844,8885.946342,7125.085968,8716.364202,9796.111416,29.591016,5148.641862,5690.7942,13201.213116,13902.25473,9112.009452,9775.774554,14284.598874,1672.625682,1570.755732,1344.887544,1212.052842,985.999014,2.311218,461.603142,1462.156332,2536.222962,2765.534772,3351.442458,3816.10866,3748.312932,403.44213,2042.5041,2245.677798,7.323498,830.627616,1318.78656,3603.92214,3249.739584,3220.66836,8596.821324
"Rv3145",302.773874,107.5386,509.985996,398.567572,55.255863,1.0543,182.109239,40.052857,0,2666.925651,3029.889512,2260.303227,2704.606333,3341.983398,9.636302,1803.369607,1753.669905,4338.433957,4447.0374,2761.359302,2938.987766,4490.738135,499.284851,497.292224,415.805377,378.451528,286.231907,0,171.471352,411.546005,462.711184,626.697006,679.580694,1273.689287,1202.840327,130.501254,639.770326,652.854189,2.962583,249.394665,464.545666,850.039918,1025.159148,928.226806,2612.681916
"Rv3146",376.984104,118.7466,948.163328,577.084242,134.813742,0.8078,233.57537,24.234,0,3106.63724,3595.493566,2456.463254,3095.497678,3975.02224,11.75349,2058.71869,2362.314164,5099.552542,4964.585318,3090.166198,3520.545882,5207.208048,579.71767,539.012628,498.961904,438.950442,370.650952,0,170.793154,468.548234,1157.488542,1396.476172,1549.982406,1406.290942,1366.943004,163.21599,804.794984,824.618396,0.832034,296.22026,543.221266,1847.656706,1610.680498,1630.083854,3580.81584
"Rv3147",258.231177,109.3131,895.610637,697.053201,55.254502,0,226.166001,14.0145,0,2575.435322,2769.153084,2165.660685,2699.323502,3349.063751,9.679348,1413.586557,1777.571151,5234.957644,4864.61981,3134.370954,3370.272361,5328.695963,583.292833,555.590838,507.296871,404.000663,357.500552,0,174.704757,575.949235,341.187674,638.388504,571.193648,1487.844721,1490.638278,136.417143,728.651227,799.359051,4.6715,240.965313,478.660576,1011.118146,932.478115,968.233776,2923.340613
"Rv3148",677.248182,114.1526,1809.349016,1156.749714,105.889164,1.0102,444.649632,46.4692,0,5907.386948,6343.237738,4638.919216,6073.12036,7748.728998,16.324832,3438.599576,3882.380436,11840.70573,11813.98594,7023.425602,7830.999686,12012.480138,1468.992432,1355.375238,1037.859276,1101.57259,802.866552,2.0204,388.533022,1027.363298,1210.411538,1924.976508,1837.836656,3377.068294,3481.139098,328.315,1873.991714,1952.595376,10.102,720.131172,1222.099552,2767.756062,2507.77099,2419.944202,6652.247816
"Rv3149",377.424239,20.485449,1077.777544,899.308149,3.409138,27.5589,318.96875,72.500321,63.2834,4234.210638,4452.487333,3481.852668,4485.108905,5209.6528,20.465035,2401.074266,2500.684379,8178.471027,8174.367813,5052.97535,5272.62999,8417.570002,982.199196,899.359184,852.79485,755.358828,588.790795,0,249.642806,610.450049,1021.128694,1279.723039,1561.813898,2305.322399,2374.178821,261.329821,1151.788501,1329.706718,3.0621,404.585066,735.526627,1897.552749,1926.857046,1710.805477,4483.149161
"Rv3150",704.266952,241.206632,1750.178006,1356.586528,122.425,1.9588,475.870872,71.310114,0.9794,5534.452284,6062.486,4623.610284,5990.833096,7262.074708,16.610624,3186.850072,3518.406354,11692.831338,11323.38207,7051.719176,7471.098256,11998.48249,1389.161372,1306.000518,1219.8427,995.628658,856.495094,0,354.679916,1045.391972,1233.142952,1462.058114,1445.173258,3462.805816,3265.211866,335.522852,1745.516062,1864.503368,7.335706,613.64307,1110.34578,2404.495558,2192.768866,2376.36719,6329.91117
"Rv3151",1829.762765,182.43,3400.647225,3174.677265,413.508,5.0675,997.56778,202.203385,0,15554.133825,17479.216265,12952.44892,17196.98692,19384.555725,46.98586,7944.816365,8543.369195,26479.08613,26591.78733,17134.37289,17639.430345,27626.22624,3269.87532,3070.51987,2752.149115,2537.98643,2034.72287,3.0405,812.553355,2385.45468,3137.63384,4103.6615,3729.913105,8190.45836,7844.02379,841.052975,3836.9083,4481.200385,10.01338,1321.756025,2421.90014,6140.75596,5437.538985,5300.027305,15589.41376
"Rv3152",861.660855,200.1888,1767.256002,1060.10694,193.0392,0,360.411336,81.3267,0.652401,5749.073793,6682.185963,4705.616484,5810.8374,7314.684264,12.449241,3519.560403,4052.589894,9275.158206,9286.240086,5599.74546,6106.902336,9911.964141,1224.029394,1009.800567,1014.358437,821.998449,632.257002,1.7874,343.761705,732.431835,1351.98936,1801.413216,1870.022565,2738.359359,2656.183644,261.300006,1381.445712,1413.556353,4.772358,532.636263,904.397589,2555.410032,2163.308094,2327.722083,6126.796098
"Rv3153",778.498424,0,1110.539488,908.418258,54.7402,1.614372,222.059652,43.46743,3.7112,3938.687282,4530.067002,3071.99219,3997.324242,5127.226916,10.734646,2285.022952,2779.113564,6576.116508,6553.969922,4128.737834,4512.995482,6846.384648,964.281096,888.340666,744.318272,641.796372,545.333006,1.8556,299.642288,639.680988,814.710458,1279.055802,1257.799904,2168.138708,2111.02334,206.045824,1179.938928,1200.15569,1.3917,386.001912,710.490684,1704.702608,1657.041522,1575.905412,4247.245728
"Rv3154",380.62519,67.0472,1002.79674,801.65514,23.8194,1.155682,278.854598,41.357536,0,3174.02327,3666.229116,2610.350402,3197.877958,4137.34156,10.859882,1963.697802,1950.297184,5549.355592,5622.984004,3512.761604,3706.775028,5769.826194,636.851358,603.989408,542.782372,456.741406,406.323676,0,186.523546,503.418608,925.498376,1386.386122,1265.524722,1589.936128,1482.819404,162.774722,879.659264,856.827928,2.6466,296.322158,556.606446,1695.244342,1416.94553,1494.729104,3696.003366
"Rv3155",131.08375,0,227.96375,213.6575,74.375,0,48.72875,32.375,0,639.835,755.3525,577.7625,694.4525,828.1875,1.47875,348.18875,405.79875,1254.05,1204.86625,701.715,841.44375,1317.82,160.93,168.13125,142.3275,103.64375,95.20875,0,38.10625,173.88,66.57875,130.6375,110.32875,381.99875,385.6125,30.65125,189.48125,194.88,1.75,66.1325,153.93875,188.25625,169.40875,260.855,679.02625
"Rv3156",1328.226208,307.168,3732.631392,2624.401024,90.032,2.1184,643.580512,1.0592,0,10414.922944,11828.488896,9145.50352,11621.75424,13475.057664,39.095072,5732.70816,6194.635872,18618.215104,17978.257056,11184.0928,11748.265088,18789.83728,2324.753344,1948.3984,1890.311872,1468.676128,1195.275424,1.0592,514.887712,1548.116128,2192.268608,2483.199072,2299.078336,5080.92944,4819.645984,453.01984,2420.420288,2661.843744,6.3552,883.21392,1570.295776,4257.952224,3683.569248,3610.622144,10604.191392
"Rv3157",1123.21176,66.451,2850.225785,1353.084755,105.362807,0.9493,600.470222,49.278163,0,6915.584049,7839.025117,5626.491607,7506.257495,8940.611823,21.292799,4380.298032,4372.295433,12100.679635,11805.703646,7511.668505,7747.066426,12459.448584,1410.992055,1394.910913,1124.749626,973.763461,851.569565,0.9493,405.009352,1259.028111,1700.272244,2527.777054,2124.685288,3404.142335,3294.877905,304.763272,1714.511744,1800.518324,3.7972,619.247376,1184.289722,3242.894237,2943.371101,2824.461783,7617.809738
"Rv3158",1140.700925,54.628,1935.1969,1035.0055,415.97271,1.951,392.219285,23.76318,0,5616.977775,5971.864675,4639.702365,5754.133075,6597.75523,4.52632,3151.616135,3443.33941,10546.3256,10024.637955,6250.291885,6659.631195,10891.71113,1193.475475,1117.06456,962.242955,877.77441,636.113795,0.9755,301.2344,1054.037505,1126.58544,1517.03907,1539.20243,2943.912675,2765.75711,290.99165,1413.801905,1610.696825,6.8285,506.469845,925.18371,2348.26262,2219.53564,2085.531205,5987.20929
"Rv3159c",1441.93699,734.0957,4395.14777,421.71194,404.43143,0,220.0523,256.93733,0,2504.05558,2955.96431,2259.31355,2512.60763,3161.22885,9.4341,2232.25379,3077.57983,4939.98622,4944.01297,3110.16966,3386.6118,6004.52853,659.34388,666.53067,555.93694,526.07763,419.74842,0.767,236.19765,641.29637,1151.48176,1507.29306,1524.09036,1630.00539,1514.87869,185.50662,960.03856,980.41008,3.068,478.04042,857.69775,1921.83355,1759.63606,2036.00917,3865.86408
"Rv3160c",1112.255597,103.7579,2028.622097,197.973952,168.7278,0,46.632873,440.457134,0,1575.907955,1815.094157,1198.626776,1634.652381,1945.324867,1.9394,793.932178,827.784405,2625.540326,2528.347295,1585.187984,1605.289865,2691.993867,284.112403,274.415403,283.676038,185.89149,165.779912,0,71.942043,270.206905,408.059457,497.281554,410.745526,649.553545,652.336584,71.117798,326.98284,371.763586,0.9697,126.83676,185.658762,685.985174,509.131288,581.713333,1658.584577
"Rv3161c",2602.611844,429.3131,3971.660983,402.6534,316.2392,0,80.640996,598.565423,0,2838.485838,3409.582577,2585.099179,2979.304212,3748.44575,10.1123,1856.940035,1953.586044,4942.450976,4841.171695,3148.565728,3242.968645,5256.732067,542.423772,470.175985,479.460915,431.262016,336.914257,0,143.631432,453.702129,623.827787,736.000773,585.989399,1270.19681,1207.996972,132.526288,591.523585,685.448466,0,242.189585,393.809734,1107.223306,901.824107,990.518171,3406.797098
"Rv3162c",183.492364,0,691.180308,80.433902,125.692,0,26.862176,31.566648,0,301.319636,267.607246,197.722494,314.463428,398.075542,0.8978,161.882318,233.957702,626.377104,591.2013,409.603294,384.680366,709.100396,98.273188,56.83074,54.083472,41.334712,52.485388,0,16.016752,37.743512,124.354278,95.43614,123.49239,153.864964,133.942782,15.944928,83.288906,75.99877,0,32.976194,40.921724,150.668796,135.38824,124.964782,444.033924
"Rv3163c",250.724491,0,1079.042945,105.126332,37.0395,0,14.461867,46.0936,0,583.536745,596.591111,523.689144,654.084646,858.147598,0.8231,320.852611,375.926232,1499.721124,1343.54613,871.407739,899.417832,1593.809685,149.614887,115.843094,111.53005,86.614813,90.162374,0,41.418392,96.911794,155.969219,202.285056,101.298917,357.192476,355.011261,28.026555,167.780704,160.874895,0,74.548167,120.139676,247.818948,243.925685,227.274372,793.995184
"Rv3164c",309.321936,0,949.19816,54.139872,59.5136,0,31.46344,14.8784,0,476.380112,606.977456,458.097184,605.078272,757.319312,1.7504,397.935936,370.410896,1489.564144,1376.715856,821.41896,915.292912,1544.281648,146.753536,131.008688,131.621328,98.76632,87.835072,0,47.540864,131.253744,129.083248,124.97856,168.633536,351.200256,356.81904,36.968448,210.581872,197.366352,1.7504,109.303728,127.367856,253.93928,221.8632,209.487872,752.094368
"Rv3165c",49.429668,0,335.112944,30.322096,21.0772,0,14.964812,17.4432,0,168.864712,207.835728,140.911984,177.949712,171.19774,0,115.59754,126.97196,481.505,403.126888,251.283832,279.098468,466.801836,43.35362,38.469524,28.148964,22.363636,19.812568,0,11.766892,21.04086,36.499896,60.709604,56.406948,103.45998,110.953288,17.937424,58.311164,75.36916,0,29.369988,41.035128,74.249888,67.817708,73.399532,233.237388
"Rv3166c",205.04342,19.6856,562.354956,304.375168,150.3264,0,16.213776,25.0544,0,558.256772,561.764388,503.01182,565.388328,738.764776,1.7896,376.907656,405.890228,1275.859528,1311.123596,742.379768,879.337856,1476.339468,147.615156,128.099568,163.014664,125.039352,85.006,0,41.814004,58.74362,120.064264,118.722064,90.929576,400.082976,390.98286,37.680028,199.36144,223.896856,0,85.730788,151.113824,268.225248,206.779332,240.620668,729.190416
"Rv3167c",155.77916,43.656,377.124175,43.264915,25.184055,0.9095,0,77.753155,0,78.78089,96.44338,90.540725,116.479665,163.773665,0,73.36027,68.32164,326.119415,322.135805,196.661185,174.542145,342.035665,38.03529,26.75749,18.93579,35.96163,24.30184,0,4.65664,7.867175,3.638,29.32228,9.267805,87.98503,87.63942,6.3665,37.953435,47.321285,0,3.046825,23.747045,40.018,55.55226,26.748395,184.46479
"Rv3168",377.687295,0,1206.24117,304.23036,145.719975,0.9255,97.223775,50.9025,0,740.4,875.39343,667.98888,838.030995,997.864845,2.7765,526.07271,463.314555,2101.95858,1970.065575,1297.32888,1305.889755,2211.83394,229.311135,189.403575,188.22819,157.03884,111.698595,0,61.758615,205.673865,301.185465,302.32383,287.913795,599.511135,561.676695,51.892785,267.756405,348.441495,0.9255,100.833225,229.847925,493.782015,419.02938,502.333635,1194.533595
